,mainshock_aferchock_horizontal1,horizontal_1_filename,dt_sequence_horizontal1,npt_sequence_horizontal1,dt_mainshock_horizontal1,npt_mainshock_horizontal1,dt_aftershock_horizontal1,npt_aftershock_horizontal1,rsn_mainshock_horizontal1,rsn_aftershock_horizontal1,mainshock_aferchock_horizontal2,horizontal_2_filename,dt_sequence_horizontal2,npt_sequence_horizontal2,dt_mainshock_horizontal2,npt_mainshock_horizontal2,dt_aftershock_horizontal2,npt_aftershock_horizontal2,rsn_mainshock_horizontal2,rsn_aftershock_horizontal2
261,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1294.0_3032.0_01.g3,1294.0_3032.0_01.g3,0.004,48000,0.004,22500,0.004,24500,1294.0,3032.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1294.0_3032.0_02.g3,1294.0_3032.0_02.g3,0.004,48000,0.004,22500,0.004,24500,1294.0,3032.0
262,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1295.0_2253.0_01.g3,1295.0_2253.0_01.g3,0.004,44250,0.004,22500,0.004,20750,1295.0,2253.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1295.0_2253.0_02.g3,1295.0_2253.0_02.g3,0.004,44250,0.004,22500,0.004,20750,1295.0,2253.0
263,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1295.0_3033.0_01.g3,1295.0_3033.0_01.g3,0.004,46500,0.004,22500,0.004,23000,1295.0,3033.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1295.0_3033.0_02.g3,1295.0_3033.0_02.g3,0.004,46500,0.004,22500,0.004,23000,1295.0,3033.0
264,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1296.0_3034.0_01.g3,1296.0_3034.0_01.g3,0.004,38750,0.004,21000,0.004,16750,1296.0,3034.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1296.0_3034.0_02.g3,1296.0_3034.0_02.g3,0.004,38750,0.004,21000,0.004,16750,1296.0,3034.0
265,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1297.0_2255.0_01.g3,1297.0_2255.0_01.g3,0.004,36500,0.004,20000,0.004,15500,1297.0,2255.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1297.0_2255.0_02.g3,1297.0_2255.0_02.g3,0.004,36500,0.004,20000,0.004,15500,1297.0,2255.0
266,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1297.0_3035.0_01.g3,1297.0_3035.0_01.g3,0.004,42250,0.004,20000,0.004,21250,1297.0,3035.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1297.0_3035.0_02.g3,1297.0_3035.0_02.g3,0.004,42250,0.004,20000,0.004,21250,1297.0,3035.0
267,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1297.0_3357.0_01.g3,1297.0_3357.0_01.g3,0.004,40750,0.004,20000,0.004,19750,1297.0,3357.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1297.0_3357.0_02.g3,1297.0_3357.0_02.g3,0.004,40750,0.004,20000,0.004,19750,1297.0,3357.0
268,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1300.0_3358.0_01.g3,1300.0_3358.0_01.g3,0.004,61500,0.004,36250,0.004,24250,1300.0,3358.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1300.0_3358.0_02.g3,1300.0_3358.0_02.g3,0.004,61500,0.004,36250,0.004,24250,1300.0,3358.0
269,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1301.0_3036.0_01.g3,1301.0_3036.0_01.g3,0.005,32599,0.005,17201,0.005,14598,1301.0,3036.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1301.0_3036.0_02.g3,1301.0_3036.0_02.g3,0.005,32599,0.005,17201,0.005,14598,1301.0,3036.0
270,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1302.0_2258.0_01.g3,1302.0_2258.0_01.g3,0.005,30000,0.005,18000,0.005,11200,1302.0,2258.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1302.0_2258.0_02.g3,1302.0_2258.0_02.g3,0.005,30000,0.005,18000,0.005,11200,1302.0,2258.0
271,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1303.0_2259.0_01.g3,1303.0_2259.0_01.g3,0.005,28799,0.005,18000,0.005,9999,1303.0,2259.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1303.0_2259.0_02.g3,1303.0_2259.0_02.g3,0.005,28799,0.005,18000,0.005,9999,1303.0,2259.0
272,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1303.0_3038.0_01.g3,1303.0_3038.0_01.g3,0.005,33799,0.005,18000,0.005,14999,1303.0,3038.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1303.0_3038.0_02.g3,1303.0_3038.0_02.g3,0.005,33799,0.005,18000,0.005,14999,1303.0,3038.0
273,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1304.0_2260.0_01.g3,1304.0_2260.0_01.g3,0.005,29000,0.005,18000,0.005,10200,1304.0,2260.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1304.0_2260.0_02.g3,1304.0_2260.0_02.g3,0.005,29000,0.005,18000,0.005,10200,1304.0,2260.0
274,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1304.0_3039.0_01.g3,1304.0_3039.0_01.g3,0.005,34399,0.005,18000,0.005,15599,1304.0,3039.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1304.0_3039.0_02.g3,1304.0_3039.0_02.g3,0.005,34399,0.005,18000,0.005,15599,1304.0,3039.0
275,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1304.0_3362.0_01.g3,1304.0_3362.0_01.g3,0.005,34399,0.005,18000,0.005,15599,1304.0,3362.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1304.0_3362.0_02.g3,1304.0_3362.0_02.g3,0.005,34399,0.005,18000,0.005,15599,1304.0,3362.0
276,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1350.0_2299.0_01.g3,1350.0_2299.0_01.g3,0.005,31000,0.005,18000,0.005,12200,1350.0,2299.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1350.0_2299.0_02.g3,1350.0_2299.0_02.g3,0.005,31000,0.005,18000,0.005,12200,1350.0,2299.0
277,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1380.0_2821.0_01.g3,1380.0_2821.0_01.g3,0.005,32000,0.005,18000,0.005,13200,1380.0,2821.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1380.0_2821.0_02.g3,1380.0_2821.0_02.g3,0.005,32000,0.005,18000,0.005,13200,1380.0,2821.0
278,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1380.0_3404.0_01.g3,1380.0_3404.0_01.g3,0.005,30999,0.005,18000,0.005,12199,1380.0,3404.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1380.0_3404.0_02.g3,1380.0_3404.0_02.g3,0.005,30999,0.005,18000,0.005,12199,1380.0,3404.0
279,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1482.0_2364.0_01.g3,1482.0_2364.0_01.g3,0.005,31799,0.005,18000,0.005,12999,1482.0,2364.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1482.0_2364.0_02.g3,1482.0_2364.0_02.g3,0.005,31799,0.005,18000,0.005,12999,1482.0,2364.0
280,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1482.0_3450.0_01.g3,1482.0_3450.0_01.g3,0.005,34600,0.005,18000,0.005,15800,1482.0,3450.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1482.0_3450.0_02.g3,1482.0_3450.0_02.g3,0.005,34600,0.005,18000,0.005,15800,1482.0,3450.0
281,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1483.0_3451.0_01.g3,1483.0_3451.0_01.g3,0.005,34998,0.005,18000,0.005,16198,1483.0,3451.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1483.0_3451.0_02.g3,1483.0_3451.0_02.g3,0.005,34998,0.005,18000,0.005,16198,1483.0,3451.0
282,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1488.0_3174.0_01.g3,1488.0_3174.0_01.g3,0.005,35999,0.005,18000,0.005,17199,1488.0,3174.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1488.0_3174.0_02.g3,1488.0_3174.0_02.g3,0.005,35999,0.005,18000,0.005,17199,1488.0,3174.0
283,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1488.0_3455.0_01.g3,1488.0_3455.0_01.g3,0.005,32599,0.005,18000,0.005,13799,1488.0,3455.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1488.0_3455.0_02.g3,1488.0_3455.0_02.g3,0.005,32599,0.005,18000,0.005,13799,1488.0,3455.0
284,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1489.0_3175.0_01.g3,1489.0_3175.0_01.g3,0.005,34199,0.005,18000,0.005,15399,1489.0,3175.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1489.0_3175.0_02.g3,1489.0_3175.0_02.g3,0.005,34199,0.005,18000,0.005,15399,1489.0,3175.0
285,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1490.0_3176.0_01.g3,1490.0_3176.0_01.g3,0.005,33198,0.005,18000,0.005,14398,1490.0,3176.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1490.0_3176.0_02.g3,1490.0_3176.0_02.g3,0.005,33198,0.005,18000,0.005,14398,1490.0,3176.0
286,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1491.0_3177.0_01.g3,1491.0_3177.0_01.g3,0.005,35399,0.005,18000,0.005,16599,1491.0,3177.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1491.0_3177.0_02.g3,1491.0_3177.0_02.g3,0.005,35399,0.005,18000,0.005,16599,1491.0,3177.0
287,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1491.0_3458.0_01.g3,1491.0_3458.0_01.g3,0.005,33999,0.005,18000,0.005,15199,1491.0,3458.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1491.0_3458.0_02.g3,1491.0_3458.0_02.g3,0.005,33999,0.005,18000,0.005,15199,1491.0,3458.0
288,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1492.0_2372.0_01.g3,1492.0_2372.0_01.g3,0.005,28800,0.005,18000,0.005,10000,1492.0,2372.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1492.0_2372.0_02.g3,1492.0_2372.0_02.g3,0.005,28800,0.005,18000,0.005,10000,1492.0,2372.0
289,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1492.0_3178.0_01.g3,1492.0_3178.0_01.g3,0.005,35799,0.005,18000,0.005,16999,1492.0,3178.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1492.0_3178.0_02.g3,1492.0_3178.0_02.g3,0.005,35799,0.005,18000,0.005,16999,1492.0,3178.0
290,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1492.0_3459.0_01.g3,1492.0_3459.0_01.g3,0.005,35997,0.005,18000,0.005,17197,1492.0,3459.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1492.0_3459.0_02.g3,1492.0_3459.0_02.g3,0.005,35997,0.005,18000,0.005,17197,1492.0,3459.0
291,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1493.0_3179.0_01.g3,1493.0_3179.0_01.g3,0.005,33198,0.005,18000,0.005,14398,1493.0,3179.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1493.0_3179.0_02.g3,1493.0_3179.0_02.g3,0.005,33198,0.005,18000,0.005,14398,1493.0,3179.0
292,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1494.0_3180.0_01.g3,1494.0_3180.0_01.g3,0.005,32799,0.005,18000,0.005,13999,1494.0,3180.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1494.0_3180.0_02.g3,1494.0_3180.0_02.g3,0.005,32799,0.005,18000,0.005,13999,1494.0,3180.0
293,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1495.0_2375.0_01.g3,1495.0_2375.0_01.g3,0.005,17800,0.005,11200,0.005,5800,1495.0,2375.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1495.0_2375.0_02.g3,1495.0_2375.0_02.g3,0.005,17800,0.005,11200,0.005,5800,1495.0,2375.0
294,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1495.0_3181.0_01.g3,1495.0_3181.0_01.g3,0.005,17999,0.005,11200,0.005,5999,1495.0,3181.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1495.0_3181.0_02.g3,1495.0_3181.0_02.g3,0.005,17999,0.005,11200,0.005,5999,1495.0,3181.0
295,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1496.0_3182.0_01.g3,1496.0_3182.0_01.g3,0.005,33599,0.005,18000,0.005,14799,1496.0,3182.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1496.0_3182.0_02.g3,1496.0_3182.0_02.g3,0.005,33599,0.005,18000,0.005,14799,1496.0,3182.0
296,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1496.0_3461.0_01.g3,1496.0_3461.0_01.g3,0.005,31598,0.005,18000,0.005,12798,1496.0,3461.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1496.0_3461.0_02.g3,1496.0_3461.0_02.g3,0.005,31598,0.005,18000,0.005,12798,1496.0,3461.0
297,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1497.0_3183.0_01.g3,1497.0_3183.0_01.g3,0.005,32799,0.005,18000,0.005,13999,1497.0,3183.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1497.0_3183.0_02.g3,1497.0_3183.0_02.g3,0.005,32799,0.005,18000,0.005,13999,1497.0,3183.0
298,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1498.0_2378.0_01.g3,1498.0_2378.0_01.g3,0.005,40000,0.005,18000,0.005,21200,1498.0,2378.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1498.0_2378.0_02.g3,1498.0_2378.0_02.g3,0.005,40000,0.005,18000,0.005,21200,1498.0,2378.0
299,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1498.0_2613.0_01.g3,1498.0_2613.0_01.g3,0.005,33800,0.005,18000,0.005,15000,1498.0,2613.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1498.0_2613.0_02.g3,1498.0_2613.0_02.g3,0.005,33800,0.005,18000,0.005,15000,1498.0,2613.0
300,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1498.0_3463.0_01.g3,1498.0_3463.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1498.0,3463.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1498.0_3463.0_02.g3,1498.0_3463.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1498.0,3463.0
301,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1499.0_3185.0_01.g3,1499.0_3185.0_01.g3,0.005,32199,0.005,18000,0.005,13399,1499.0,3185.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1499.0_3185.0_02.g3,1499.0_3185.0_02.g3,0.005,32199,0.005,18000,0.005,13399,1499.0,3185.0
302,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1500.0_2615.0_01.g3,1500.0_2615.0_01.g3,0.005,33800,0.005,18000,0.005,15000,1500.0,2615.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1500.0_2615.0_02.g3,1500.0_2615.0_02.g3,0.005,33800,0.005,18000,0.005,15000,1500.0,2615.0
303,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1500.0_3186.0_01.g3,1500.0_3186.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1500.0,3186.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1500.0_3186.0_02.g3,1500.0_3186.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1500.0,3186.0
304,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1500.0_3465.0_01.g3,1500.0_3465.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1500.0,3465.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1500.0_3465.0_02.g3,1500.0_3465.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1500.0,3465.0
305,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1501.0_2381.0_01.g3,1501.0_2381.0_01.g3,0.005,32801,0.005,18000,0.005,14001,1501.0,2381.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1501.0_2381.0_02.g3,1501.0_2381.0_02.g3,0.005,32801,0.005,18000,0.005,14001,1501.0,2381.0
306,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1501.0_2616.0_01.g3,1501.0_2616.0_01.g3,0.005,33800,0.005,18000,0.005,15000,1501.0,2616.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1501.0_2616.0_02.g3,1501.0_2616.0_02.g3,0.005,33800,0.005,18000,0.005,15000,1501.0,2616.0
307,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1503.0_2382.0_01.g3,1503.0_2382.0_01.g3,0.005,32801,0.005,18000,0.005,14001,1503.0,2382.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1503.0_2382.0_02.g3,1503.0_2382.0_02.g3,0.005,32801,0.005,18000,0.005,14001,1503.0,2382.0
308,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1503.0_2618.0_01.g3,1503.0_2618.0_01.g3,0.005,33800,0.005,18000,0.005,15000,1503.0,2618.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1503.0_2618.0_02.g3,1503.0_2618.0_02.g3,0.005,33800,0.005,18000,0.005,15000,1503.0,2618.0
309,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1503.0_3467.0_01.g3,1503.0_3467.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1503.0,3467.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1503.0_3467.0_02.g3,1503.0_3467.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1503.0,3467.0
310,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1504.0_2383.0_01.g3,1504.0_2383.0_01.g3,0.005,32801,0.005,18000,0.005,14001,1504.0,2383.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1504.0_2383.0_02.g3,1504.0_2383.0_02.g3,0.005,32801,0.005,18000,0.005,14001,1504.0,2383.0
311,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1504.0_2619.0_01.g3,1504.0_2619.0_01.g3,0.005,33800,0.005,18000,0.005,15000,1504.0,2619.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1504.0_2619.0_02.g3,1504.0_2619.0_02.g3,0.005,33800,0.005,18000,0.005,15000,1504.0,2619.0
312,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1504.0_3188.0_01.g3,1504.0_3188.0_01.g3,0.005,34800,0.005,18000,0.005,16000,1504.0,3188.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1504.0_3188.0_02.g3,1504.0_3188.0_02.g3,0.005,34800,0.005,18000,0.005,16000,1504.0,3188.0
313,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1504.0_3468.0_01.g3,1504.0_3468.0_01.g3,0.005,33999,0.005,18000,0.005,15199,1504.0,3468.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1504.0_3468.0_02.g3,1504.0_3468.0_02.g3,0.005,33999,0.005,18000,0.005,15199,1504.0,3468.0
314,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1505.0_3189.0_01.g3,1505.0_3189.0_01.g3,0.005,33799,0.005,18000,0.005,14999,1505.0,3189.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1505.0_3189.0_02.g3,1505.0_3189.0_02.g3,0.005,33799,0.005,18000,0.005,14999,1505.0,3189.0
315,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1505.0_3469.0_01.g3,1505.0_3469.0_01.g3,0.005,32799,0.005,18000,0.005,13999,1505.0,3469.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1505.0_3469.0_02.g3,1505.0_3469.0_02.g3,0.005,32799,0.005,18000,0.005,13999,1505.0,3469.0
316,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1506.0_2621.0_01.g3,1506.0_2621.0_01.g3,0.005,33800,0.005,18000,0.005,15000,1506.0,2621.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1506.0_2621.0_02.g3,1506.0_2621.0_02.g3,0.005,33800,0.005,18000,0.005,15000,1506.0,2621.0
317,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1506.0_3190.0_01.g3,1506.0_3190.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1506.0,3190.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1506.0_3190.0_02.g3,1506.0_3190.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1506.0,3190.0
318,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1507.0_2385.0_01.g3,1507.0_2385.0_01.g3,0.005,31400,0.005,18000,0.005,12600,1507.0,2385.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1507.0_2385.0_02.g3,1507.0_2385.0_02.g3,0.005,31400,0.005,18000,0.005,12600,1507.0,2385.0
319,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1507.0_2622.0_01.g3,1507.0_2622.0_01.g3,0.005,30050,0.005,18000,0.005,11250,1507.0,2622.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1507.0_2622.0_02.g3,1507.0_2622.0_02.g3,0.005,30050,0.005,18000,0.005,11250,1507.0,2622.0
320,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1508.0_2623.0_01.g3,1508.0_2623.0_01.g3,0.005,33800,0.005,18000,0.005,15000,1508.0,2623.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1508.0_2623.0_02.g3,1508.0_2623.0_02.g3,0.005,33800,0.005,18000,0.005,15000,1508.0,2623.0
321,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1508.0_3470.0_01.g3,1508.0_3470.0_01.g3,0.005,33198,0.005,18000,0.005,14398,1508.0,3470.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1508.0_3470.0_02.g3,1508.0_3470.0_02.g3,0.005,33198,0.005,18000,0.005,14398,1508.0,3470.0
322,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1509.0_2387.0_01.g3,1509.0_2387.0_01.g3,0.005,29601,0.005,18000,0.005,10801,1509.0,2387.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1509.0_2387.0_02.g3,1509.0_2387.0_02.g3,0.005,29601,0.005,18000,0.005,10801,1509.0,2387.0
323,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1509.0_2625.0_01.g3,1509.0_2625.0_01.g3,0.005,34401,0.005,18000,0.005,15601,1509.0,2625.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1509.0_2625.0_02.g3,1509.0_2625.0_02.g3,0.005,34401,0.005,18000,0.005,15601,1509.0,2625.0
324,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1510.0_2388.0_01.g3,1510.0_2388.0_01.g3,0.005,30000,0.005,18000,0.005,11200,1510.0,2388.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1510.0_2388.0_02.g3,1510.0_2388.0_02.g3,0.005,30000,0.005,18000,0.005,11200,1510.0,2388.0
325,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1510.0_2626.0_01.g3,1510.0_2626.0_01.g3,0.005,33800,0.005,18000,0.005,15000,1510.0,2626.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1510.0_2626.0_02.g3,1510.0_2626.0_02.g3,0.005,33800,0.005,18000,0.005,15000,1510.0,2626.0
